lat,lon,data,anno,localita,area,vittime,vittime_civili,tipo_violenza,attore_a,attore_b,precisione_geo
31.30675,34.3611,2014-07-14,2014,Khuzaa town,Gaza Strip,1,1,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.32371,34.34759,2014-07-14,2014,Abassan town,Gaza Strip,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.51667,34.45,2014-07-14,2014,Gaza town,Gaza Strip,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.37389,34.34085,2014-07-14,2014,al-Qararah town,Gaza Strip,3,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.297,34.24344,2014-07-14,2014,Rafah town,Gaza Strip,3,1,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.37389,34.34085,2014-07-14,2014,al-Qararah town,Gaza Strip,3,0,Conflitto tra Stati/gruppi armati,Government of Israel,PIJ,1
31.297,34.24344,2014-07-15,2014,Rafah town,Gaza Strip,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.297,34.24344,2014-07-15,2014,Rafah town,Gaza Strip,3,3,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.29505,34.33301,2014-07-15,2014,Al-Fukhari village,Gaza Strip,1,1,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.34444,34.30306,2014-07-15,2014,Khan Younis town,Gaza Strip,1,1,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,2
31.45678,34.4424,2014-07-15,2014,Juhr al-Deek village,Gaza Strip,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.51667,34.45,2014-07-15,2014,Gaza town,Gaza Strip,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.297,34.24344,2014-07-15,2014,Rafah governorate,Gaza Strip,1,1,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,3
31.34444,34.30306,2014-07-15,2014,Khan Younis town,Gaza Strip,2,2,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.5582,34.54484,2014-07-15,2014,Erez crossing,Gaza Strip,1,1,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.51667,34.45,2014-07-16,2014,Gaza town,Gaza Strip,2,0,Conflitto tra Stati/gruppi armati,Government of Israel,Fatah,1
31.51667,34.45,2014-07-16,2014,Gaza town,Gaza Strip,4,4,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.34444,34.30306,2014-07-16,2014,Khan Younis town,Gaza Strip,4,3,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.34444,34.30306,2014-07-16,2014,Khan Younis town,Gaza Strip,2,1,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.297,34.24344,2014-07-16,2014,Rafah town,Gaza Strip,1,1,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.297,34.24344,2014-07-16,2014,Rafah town,Gaza Strip,2,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.5464,34.49514,2014-07-16,2014,Beit Lahiya town,Gaza Strip,1,1,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.34278,34.32534,2014-07-16,2014,Bani Suheila village,Gaza Strip,3,2,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.29505,34.33301,2014-07-16,2014,Al-Fukhari village,Gaza Strip,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.51667,34.45,2014-07-16,2014,Gaza town,Gaza Strip,1,1,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.34444,34.30306,2014-07-16,2014,Khan Younis town,Gaza Strip,2,2,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.34444,34.30306,2014-07-17,2014,Khan Younis town,Gaza Strip,1,1,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.34278,34.32534,2014-07-17,2014,Bani Suheila village,Gaza Strip,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.41748,34.35014,2014-07-17,2014,Deir al-Balah town,Gaza Strip,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.5353,34.53579,2014-07-17,2014,Beit Hanoun town,Gaza Strip,1,1,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.51667,34.45,2014-07-17,2014,Gaza town,Gaza Strip,3,3,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.297,34.24344,2014-07-17,2014,Rafah town,Gaza Strip,3,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.51667,34.45,2014-07-17,2014,Gaza town,Gaza Strip,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.297,34.24344,2014-07-17,2014,Rafah town,Gaza Strip,2,2,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.51667,34.45,2014-07-17,2014,Gaza town,Gaza Strip,3,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.51667,34.45,2014-07-17,2014,Gaza town,Gaza Strip,3,2,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.51667,34.45,2014-07-17,2014,Gaza town,Gaza Strip,3,3,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.37389,34.34085,2014-07-17,2014,al-Qararah town,Gaza Strip,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.5464,34.49514,2014-07-17,2014,Beit Lahiya town,Gaza Strip,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,PIJ,1
31.39994,34.33946,2014-07-17,2014,Wadi-as-Salqa location,Gaza Strip,2,0,Conflitto tra Stati/gruppi armati,Government of Israel,PIJ,2
31.297,34.24344,2014-07-18,2014,Rafah town,Gaza Strip,2,1,Conflitto tra Stati/gruppi armati,Government of Israel,Fatah,2
31.34444,34.30306,2014-07-18,2014,Khan Younis town,Gaza Strip,4,1,Conflitto tra Stati/gruppi armati,Government of Israel,Fatah,1
31.37389,34.34085,2014-07-18,2014,al-Qararah town,Gaza Strip,1,1,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.5353,34.53579,2014-07-18,2014,Beit Hanoun town,Gaza Strip,8,8,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.37389,34.34085,2014-07-18,2014,al-Qararah town,Gaza Strip,3,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,2
31.297,34.24344,2014-07-18,2014,Rafah town,Gaza Strip,3,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.51667,34.45,2014-07-18,2014,Gaza town,Gaza Strip,2,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.51667,34.45,2014-07-18,2014,Gaza town,Gaza Strip,2,2,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.51667,34.45,2014-07-18,2014,Gaza town,Gaza Strip,3,3,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.297,34.24344,2014-07-18,2014,Rafah town,Gaza Strip,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.297,34.24344,2014-07-18,2014,Rafah town,Gaza Strip,4,2,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.44766,34.39287,2014-07-18,2014,Nuseirat refugee camp,Gaza Strip,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.5353,34.53579,2014-07-18,2014,Beit Hanoun town,Gaza Strip,2,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.42507,34.3734,2014-07-18,2014,Gaza Strip,Gaza Strip,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,4
31.5464,34.49514,2014-07-18,2014,Beit Lahiya town,Gaza Strip,3,3,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.34444,34.30306,2014-07-18,2014,Khan Younis town,Gaza Strip,1,1,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
